index,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
-1.5102605617477396,-0.629108903959908,-0.3771713196110334,-0.0776741122532589,-0.6041079670492804,-0.4639945393048432,-0.38383458263983816,-0.3994395580383729,0.7123748367725083,-0.31192928385110213,-0.3529698638271801,0
0.8320800311320569,0.46395359686085197,0.09389082508314021,0.9061522949458987,-0.07291845668728893,0.6833913182732675,-0.38149504684444263,-0.5950728175741512,-0.2926423091376857,0.6025906619850832,0.563512697930297,0
-0.8615681408765157,-0.3184490353055868,-0.16305216293186356,0.9061522949458987,-0.6041079670492804,1.8307771758513782,-0.39059324112369836,-0.33422847152644675,0.8297926815422142,-0.31192928385110213,-0.3529698638271801,0
1.1229847808464806,-0.13435429832524828,-0.06027496772586205,0.9061522949458987,-0.869702722230276,-0.4639945393048432,-0.38357463423661275,1.2960486912717057,-0.10822332130730024,0.6025906619850832,0.563512697930297,0
-0.3042104621900428,-0.22640166681541754,-0.40572054050158934,-0.0776741122532589,-0.33851321186828465,-0.4639945393048432,-0.38409453104306357,-0.9211282501337816,-0.13343167216181334,-0.31192928385110213,-0.3529698638271801,0
-0.9054375839731285,0.7976253076377156,0.2080877086453641,0.9061522949458987,-0.869702722230276,1.8307771758513782,-0.3801953049946826,1.7525262968551885,-0.32912808011132305,0.6025906619850832,0.563512697930297,0
1.1657754671456355,1.0737674131082233,1.2358596607053791,0.9061522949458987,-0.47131058945878246,0.6833913182732675,-0.3781157177688795,1.1656265182478536,-0.2508495169315192,0.6025906619850832,0.563512697930297,0
1.2326583885880122,0.16710083348005605,0.27089599460458724,0.9061522949458987,-0.7369053446397782,0.6833913182732675,-0.3801953049946826,-0.07338412547874236,0.21948523980137027,0.6025906619850832,0.563512697930297,0
1.3401744827346287,0.1993174124516153,0.16527018383242487,-1.0615005194524165,0.32547367608420463,0.6833913182732675,-0.3812037434336264,-0.8559171636218555,-0.0710741726795967,0.6025906619850832,0.563512697930297,0
-1.5303973553002832,0.038234517593819094,-0.18589153964430835,-0.0776741122532589,-0.47131058945878246,-0.4639945393048432,-0.38409453104306357,0.05703804754510985,-0.40740664329112697,-0.31192928385110213,-0.3529698638271801,0
-1.6008761327341856,0.13028188608398836,0.1267224291072796,0.9061522949458987,-0.869702722230276,0.6833913182732675,-0.3799353565914573,2.665481508022154,0.2831694945917192,0.6025906619850832,0.563512697930297,0
-1.6641631981850367,-0.4220023248570272,-0.3343454502890661,-0.0776741122532589,-0.869702722230276,-0.4639945393048432,0.38925196855248073,-0.5950728175741512,0.5279558489421229,-0.31192928385110213,0.563512697930297,0
0.719170152998152,-0.5370615354697388,-0.5084977357075908,-0.0776741122532589,-0.33851321186828465,-0.4639945393048432,-0.38331468583338735,0.05703804754510985,0.622155475819514,-0.31192928385110213,-0.3529698638271801,0
0.8716344470388389,0.13718543872075106,0.39365764443397794,-0.0776741122532589,-0.7369053446397782,0.6833913182732675,-0.37941545978500646,1.2308376047597798,0.3508340153064649,0.6025906619850832,0.563512697930297,0
