index,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
0.004226497734352443,-0.8337601585331447,-0.7847046423366402,-1.0629578294902562,2.7173969047992257,-0.4804894454141818,-0.3925129686265427,-1.1265653119647678,-0.4923503128634323,-1.20351476617995,-0.3420737564643851,1
-1.0681781001484827,-0.7846227285567553,-0.8049687353072504,-1.0629578294902562,-0.8617022772102537,-0.4804894454141818,-0.11762614771311618,0.14305739451956273,-0.4982605418520621,-1.20351476617995,-0.3420737564643851,2
-0.5828536774861632,4.290571824718887,2.1801861709494403,0.9207684347688365,0.33133078345957273,3.0209811124129637,4.229854437586416,0.5439908807777724,0.6601443399193775,2.416907588276246,2.376311099863557,3
-1.5892252870067647,-0.5939227026960061,-0.6374167315717332,-0.07109469736070985,-0.8617022772102537,-1.6476462980232303,-0.39269349076355714,-0.3915205871580501,-1.2705304630330219,-0.29840917756590096,-0.3420737564643851,1
-1.2983914694113523,-0.7109165835921712,-0.7293868181578168,-0.07109469736070985,-0.46402459032031157,-0.4804894454141818,-0.3916892095341262,-0.6588095779968565,-0.25856792175763155,-1.20351476617995,-1.2482020419070323,2
0.8240458942315938,-0.4184318813517585,-0.3308497762847879,-0.07109469736070985,-0.46402459032031157,-0.4804894454141818,-0.3898392177957009,0.00941289910015952,-0.2139128582879842,-0.29840917756590096,-0.3420737564643851,2
-1.2074607969125386,-0.7109165835921712,-0.6709931123888748,-0.07109469736070985,-0.46402459032031157,-1.6476462980232303,-0.39221777860224777,-1.1265653119647678,-0.5113943840490172,-1.20351476617995,-1.2482020419070323,2
1.6240193106199672,-0.7343153597714043,-0.7366860313789345,-0.07109469736070985,-0.3314653613569975,-0.4804894454141818,-0.39089635593194394,1.3458578532941916,-0.0050847673563981614,-1.20351476617995,-1.2482020419070323,2
-0.6506908458582942,-0.7986619942642951,-0.7556639857538406,-1.0629578294902562,0.9941269282761429,-0.4804894454141818,-0.06043620848685683,-0.9260985688356629,0.3258880560068703,-1.20351476617995,-1.2482020419070323,2
1.1433857559833802,0.8685008085060576,0.48190774297086997,1.9126315668983829,-0.7291430482469397,1.8538242598039152,1.190582295887655,-0.5251650825774533,0.2969936031735691,0.6066964110481481,0.5640545289782622,3
1.3923625973491798,0.4590222253694798,1.38719330943029,-1.0629578294902562,-0.7291430482469397,0.6866674071948667,1.6795086839000644,0.14305739451956273,1.4514583322859222,0.6066964110481481,1.4701828144209095,3
-0.33459850812432257,-0.5354257622479236,-0.48121356863981346,-0.07109469736070985,-0.3314653613569975,-0.4804894454141818,-0.3906320713978832,1.2122133578747885,-0.2776119929432164,-0.29840917756590096,-0.3420737564643851,2
-0.7921385586342267,-0.7109165835921712,-0.8023789503689942,-0.07109469736070985,0.5964492413862008,-0.4804894454141818,-0.3951249084769161,-0.9260985688356629,-1.039374840366612,-1.20351476617995,-1.2482020419070323,1
1.0845694876607348,1.453470212986883,0.9056369433725581,0.9207684347688365,0.9941269282761429,-0.4804894454141818,-0.3861392343188502,0.9446986795718998,-0.7799814569767489,0.6066964110481481,0.5640545289782622,0
1.2707608646821154,1.645340177656594,0.9844684461606298,0.9207684347688365,0.06621232553294464,0.6866674071948667,-0.37371786121799444,0.41034638535836915,0.32391797967732705,0.6066964110481481,0.5640545289782622,3
-1.3485476736864916,-0.8864074049364189,-0.8943490369550778,-1.0629578294902562,-0.8617022772102537,-0.4804894454141818,-0.2437708297192712,-0.5251650825774533,0.2050567077948834,-1.20351476617995,-1.2482020419070323,2
-0.5503784373080155,0.28353140402523214,0.15453780372812936,-1.0629578294902562,0.9941269282761429,-0.4804894454141818,0.4505856005175218,-0.9260985688356629,-0.2723584560644344,1.511801999662197,1.4701828144209095,0
